,userId,hostname,superhost,statutbailleur,listingId,name,typeLogement,lit,chambre,evaluation,nbvote,latitude,longitude,ville,departement,region,pays,désignation,checkin,checkout,année,mois,prixparnuit,NbjourResa,Tx Indisponibilité,Tx Reservation
1366,458996520.0,Younes,False,Particulier,"""874169243176234076""",Luxury appart ghandi,Entire home/apt,3.0,2.0,0.0,0.0,33.57279,-7.64716,Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,Pachalik de Casablanca,,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,,2023-09-08,2023-09-10,2023.0,september,139.0,2.0,0.1,0.06666666666666667
1367,531882500.0,Omar,False,Particulier,"""958117061737289169""",appartement,Entire home/apt,1.0,1.0,0.0,0.0,33.57238707694154,-7.646124154513188,Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,Pachalik de Casablanca,,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,,2023-09-01,2023-09-03,2023.0,september,85.5,0.0,0.0,0.0
1368,532543744.0,Yahya,False,Particulier,"""960708118409549095""",Appartement Casablanca,Entire home/apt,1.0,1.0,0.0,0.0,33.57117927575394,-7.649938054382801,arrondissement de Hay Hassani مقاطعة الحي الحسني,Pachalik de Casablanca,,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,,2023-09-01,2023-09-03,2023.0,september,85.5,0.0,0.0,0.0
1369,237918431.0,Haroun,True,Particulier,"""731692527381363523""",Sublime appartement de 1 chambre | Meublé frais | Spacieux,Entire home/apt,1.0,1.0,4.93,30.0,33.57881,-7.64814,Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,Pachalik de Casablanca,,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,,2023-09-22,2023-09-24,2023.0,september,76.0,0.0,0.5,0.0
1370,34300907.0,Fouzia,True,Particulier,"""40978775""",Vue panoramique sur l'appartement confortable avec AC Casa Maarif,Entire home/apt,1.0,1.0,4.89,161.0,33.575203,-7.647172,Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,Pachalik de Casablanca,,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,,2023-09-08,2023-09-10,2023.0,september,65.5,3.0,0.2,0.1
1371,237918431.0,Haroun,True,Particulier,"""50290060""",SUPERBE 1BR| À proximité de tout |Excellent prix|Fastwifi,Entire home/apt,1.0,1.0,4.96,47.0,33.57757,-7.64555,Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,Pachalik de Casablanca,,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,,2023-09-01,2023-09-03,2023.0,september,72.0,6.0,0.2,0.2
1372,237918431.0,Haroun,True,Particulier,"""938371806055795991""",Splendide 2BR Appt/ Spacieux,Entire home/apt,2.0,2.0,5.0,5.0,33.5788065,-7.649495699999999,Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,Pachalik de Casablanca,,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,,2023-09-08,2023-09-10,2023.0,september,111.0,0.0,0.23333333333333334,0.0
1373,237918431.0,Haroun,True,Particulier,"""945156725667785006""",Bel appartement pour un excellent séjour. Confortable,Entire home/apt,1.0,1.0,5.0,7.0,33.57833055414503,-7.649074247367443,Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,Pachalik de Casablanca,,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,,2023-09-01,2023-09-03,2023.0,september,69.0,1.0,0.03333333333333333,0.03333333333333333
1374,103697697.0,Hajar,True,Particulier,"""659471645429483095""",Superbe appart cosy au centre de Casa+Free Parking,Entire home/apt,2.0,1.0,5.0,33.0,33.57904,-7.64274,Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,Pachalik de Casablanca,,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,,2023-09-01,2023-09-03,2023.0,september,70.5,1.0,0.13333333333333333,0.03333333333333333
1375,234160736.0,Bouchra,True,Particulier,"""589181280194045324""",Appartement Morillon 47 au quartier Maarif,Entire home/apt,1.0,1.0,4.96,27.0,33.58046,-7.64303,Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,Pachalik de Casablanca,,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,,2023-09-01,2023-09-03,2023.0,september,69.0,6.0,0.2,0.2
1376,420282133.0,Souheil,False,Professionnel,"""638892016515898953""",CONDO DE LUXE PAR SIGNATURE LIVING,Entire home/apt,1.0,1.0,5.0,1.0,33.5768976,-7.6492397,Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,Pachalik de Casablanca,,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,,2023-09-01,2023-09-03,2023.0,september,66.5,0.0,0.0,0.0
1377,420282133.0,Souheil,False,Professionnel,"""654742989534576001""",Studio Luxueux par Signature Living,Entire home/apt,1.0,1.0,5.0,2.0,33.57622,-7.65043,Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,Pachalik de Casablanca,,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,,2023-09-01,2023-09-03,2023.0,september,77.0,0.0,0.0,0.0
1378,486727766.0,Ismail & Myriam,False,Particulier,"""755546949312775409""",Superbe appartement en plein centre de Casablanca.,Entire home/apt,4.0,2.0,0.0,0.0,33.57459,-7.64367,Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,Pachalik de Casablanca,,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,,2023-09-01,2023-09-03,2023.0,september,95.5,0.0,0.0,0.0
1379,390330414.0,Meryem,False,Particulier,"""932706864344845297""",Sublime appartement à ghandi,Entire home/apt,3.0,1.0,0.0,0.0,33.5803867,-7.6473151,Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,Pachalik de Casablanca,,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,,2023-09-01,2023-09-03,2023.0,september,63.5,0.0,0.0,0.0
1380,420282133.0,Souheil,False,Professionnel,"""621878266692810861""",Studio De Charme Dans Quartier Les Princesses,Entire home/apt,1.0,1.0,0.0,0.0,33.57721,-7.64826,Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,Pachalik de Casablanca,,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,,2023-09-01,2023-09-03,2023.0,september,77.0,0.0,0.0,0.0
1381,179567348.0,Chaimae,False,Particulier,"""809325785411898357""",Les princesses Casablanca 19,Entire home/apt,1.0,1.0,0.0,0.0,33.578798811479075,-7.649485766887664,Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,Pachalik de Casablanca,,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,,2023-09-01,2023-09-03,2023.0,september,70.5,0.0,0.0,0.0
1382,420282133.0,Souheil,False,Professionnel,"""654743325511765274""",Studio De Luxe Avec une grande terrasse,Entire home/apt,1.0,1.0,5.0,1.0,33.57587,-7.6502,Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,Pachalik de Casablanca,,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,,2023-09-01,2023-09-03,2023.0,september,79.5,0.0,0.0,0.0
1383,486919878.0,Oussama,False,Particulier,"""755830522983536541""",Appartement haut standing pour vos vacances,Entire home/apt,4.0,1.0,0.0,0.0,33.58006,-7.64642,Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,Pachalik de Casablanca,,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,,2023-09-01,2023-09-03,2023.0,september,63.5,0.0,0.0,0.0
1384,385595466.0,Ayla Stay,False,Professionnel,"""731209484291743941""",Appartement de luxe/Séjour inoubliable près de la signature,Entire home/apt,1.0,1.0,0.0,0.0,33.5761,-7.64869,Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,Pachalik de Casablanca,,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,,2023-09-01,2023-09-03,2023.0,september,78.0,0.0,0.0,0.0
1385,480644765.0,Fouad,False,Particulier,"""727475422263509641""",Super appartement en résidence,Entire home/apt,1.0,1.0,0.0,0.0,33.57969,-7.64254,Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,Pachalik de Casablanca,,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,,2023-09-01,2023-09-03,2023.0,september,106.5,0.0,0.0,0.0
1386,530134188.0,Sarah,False,Particulier,"""951628655326053613""",Le Loft. Cosy & Central.,Entire home/apt,1.0,1.0,5.0,1.0,33.576789317695045,-7.649452239274979,Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,Pachalik de Casablanca,,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,,2023-09-08,2023-09-10,2023.0,september,87.0,2.0,0.1,0.06666666666666667
1387,237918431.0,Haroun,True,Particulier,"""813791755908771353""",Superbe appartement pour un excellent séjour,Entire home/apt,1.0,1.0,4.95,55.0,33.57717,-7.64885,Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,Pachalik de Casablanca,,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,,2023-09-29,2023-10-01,2023.0,september,70.5,1.0,0.7333333333333333,0.03333333333333333
